from;to;value
Астраханская обл.;Белгородская обл.;0,98137541398148
Башкортостан;Белгородская обл.;0,978615326793645
Белгородская обл.;Белгородская обл.;1
Брянская обл.;Белгородская обл.;0,367165935206805
Бурятия;Белгородская обл.;-0,289496904118798
Владимирская обл.;Белгородская обл.;0,683288270965504
Волгоградская обл.;Белгородская обл.;0,985796427830624
Вологодская обл.;Белгородская обл.;0,933525210319516
Воронежская обл.;Белгородская обл.;0,966344848169561
Дагестан;Белгородская обл.;0,873851010268662
Еврейская АО;Белгородская обл.;0,969069506267554
Забайкальский край;Белгородская обл.;0,552394777820792
Ивановская обл.;Белгородская обл.;0,978598780001003
Ингушетия;Белгородская обл.;0,964938744325379
Иркутская обл.;Белгородская обл.;0,956642057304982
Кабардино-Балкария;Белгородская обл.;0,97783671174624
Калининградская обл.;Белгородская обл.;0,791017196325655
Калмыкия;Белгородская обл.;0,91507630433903
Калужская обл.;Белгородская обл.;0,905484965675921
Камчатский край;Белгородская обл.;0,888866095055621
Карачаево-Черкессия;Белгородская обл.;0,954503033886192
Карелия;Белгородская обл.;0,656046320647208
Кемеровская обл.;Белгородская обл.;0,841382477756037
Кировская обл.;Белгородская обл.;0,648420261972887
Коми;Белгородская обл.;0,840725641369095
Костромская обл.;Белгородская обл.;0,742260102010493
Краснодарский край;Белгородская обл.;0,954312952627171
Красноярский край;Белгородская обл.;0,93229372440926
Крым;Белгородская обл.;0,771767883985902
Курганская обл.;Белгородская обл.;0,979227316746913
Курская обл.;Белгородская обл.;0,912524801984672
Ленинградская обл.;Белгородская обл.;0,81860995280105
Липецкая обл.;Белгородская обл.;0,961249508531683
Магаданская обл.;Белгородская обл.;0,92756364790585
Марий Эл;Белгородская обл.;0,929570252464014
Мордовия;Белгородская обл.;0,977518960762787
Москва;Белгородская обл.;-0,709486361029314
Московская обл.;Белгородская обл.;-0,116151122486597
Мурманская обл.;Белгородская обл.;0,648801667809361
Ненецкий АО;Белгородская обл.;0,82068052907274
Нижегородская обл.;Белгородская обл.;0,846461348983837
Новгородская обл.;Белгородская обл.;0,903062517785372
Новосибирская обл.;Белгородская обл.;0,81819573087945
